,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
102110,Asia,中国,China,海南省,Hainan,64,0.0,4,1
102123,Asia,中国,China,河南省,Henan,493,0.0,10,2
102144,Asia,中国,China,甘肃省,Gansu,40,0.0,3,0
102154,Asia,中国,China,辽宁省,Liaoning,70,0.0,1,0
102166,Asia,中国,China,江西省,Jiangxi,333,0.0,12,0
102177,Asia,中国,China,四川省,Sichuan,231,0.0,11,1
102212,Asia,中国,China,安徽省,Anhui,340,0.0,7,0
102228,Asia,中国,China,湖南省,Hunan,463,0.0,16,0
102263,Asia,中国,China,浙江省,Zhejiang,661,0.0,32,0
102274,Asia,中国,China,广东省,Guangdong,632,0.0,15,0
102294,Asia,中国,China,湖北省,Hubei,9074,0.0,267,294
102390,Asia,中国,China,江苏省,Jiangsu,236,0.0,7,0
102403,Asia,中国,China,天津市,Tianjin,48,0.0,1,0
102470,Asia,中国,China,云南省,Yunnan,105,0.0,3,0
102508,Asia,中国,China,山西省,Shanxi,56,0.0,2,0
102600,Asia,中国,China,山东省,Shandong,230,0.0,6,0
102756,Asia,中国,China,北京市,Beijing,191,0.0,9,1
102786,Asia,中国,China,重庆市,Chongqing,275,0.0,7,1
102871,Asia,中国,China,青海省,Qinghai,11,0.0,0,0
102873,Asia,中国,China,西藏自治区,Xizang,1,0.0,0,0
103009,Asia,中国,China,上海市,Shanghai,182,0.0,10,1
103134,Asia,中国,Macao,澳门,Macao,8,0.0,0,0
103260,Asia,中国,China,福建省,Fujian,159,0.0,0,0
103278,Asia,中国,China,内蒙古自治区,Neimenggu,27,0.0,1,0
103311,Asia,中国,China,陕西省,Shaanxi,116,0.0,0,0
103323,Asia,中国,China,黑龙江省,Heilongjiang,95,0.0,2,2
103486,Asia,中国,China,河北省,Hebei,104,1.0,3,1
103497,Asia,中国,China,吉林省,Jilin,23,0.0,1,0
103584,Asia,中国,China,宁夏回族自治区,Ningxia,28,0.0,0,0
103682,Asia,中国,Hongkong,香港,Hongkong,14,0.0,0,0
103683,Asia,中国,China,贵州省,Guizhou,38,0.0,2,0
103764,Asia,中国,China,新疆维吾尔自治区,Xinjiang,21,0.0,0,0
103815,Asia,中国,China,广西壮族自治区,Guangxi,111,0.0,2,0
