,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
37183,Asia,中国,China,黑龙江省,Heilongjiang,482,0.0,441,13
37196,Asia,中国,China,吉林省,Jilin,93,0.0,92,1
37221,Asia,中国,China,四川省,Sichuan,539,0.0,498,3
37268,Asia,中国,China,湖北省,Hubei,67781,0.0,50318,3056
37306,Asia,中国,China,湖南省,Hunan,1018,0.0,999,4
37320,Asia,中国,China,辽宁省,Liaoning,125,0.0,112,1
37335,Asia,中国,China,山西省,Shanxi,133,0.0,132,0
37348,Asia,中国,China,天津市,Tianjin,136,0.0,132,3
37368,Asia,中国,China,台湾,Taiwan,49,0.0,20,1
37370,Asia,中国,China,山东省,Shandong,760,0.0,734,6
37386,Asia,中国,China,上海市,Shanghai,344,0.0,321,3
37422,Asia,中国,China,河北省,Hebei,318,0.0,308,6
37433,Asia,中国,China,河南省,Henan,1273,0.0,1249,22
37451,Asia,中国,China,江苏省,Jiangsu,631,0.0,629,0
37563,Asia,中国,China,广东省,Guangdong,1356,0.0,1289,8
37604,Asia,中国,China,海南省,Hainan,168,0.0,160,6
37622,Asia,中国,China,江西省,Jiangxi,935,0.0,934,1
37638,Asia,中国,China,香港,Hong Kong,129,0.0,67,3
37675,Asia,中国,China,陕西省,Shaanxi,245,0.0,232,2
37730,Asia,中国,China,浙江省,Zhejiang,1215,0.0,1197,1
37742,Asia,中国,China,北京市,Beijing,435,0.0,334,8
37882,Asia,中国,China,贵州省,Guizhou,146,0.0,137,2
37942,Asia,中国,China,广西壮族自治区,Guangxi,252,0.0,241,2
38038,Asia,中国,China,重庆市,Chongqing,576,0.0,554,6
