,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount
86145,Asia,中国,China,广东省,Guangdong,1131,0.0,141,1
86165,Asia,中国,China,山东省,Shandong,444,0.0,63,1
86195,Asia,中国,China,海南省,Hainan,131,0.0,19,3
86227,Asia,中国,China,河北省,Hebei,206,0.0,34,2
86254,Asia,中国,China,四川省,Sichuan,386,0.0,71,1
86301,Asia,中国,China,湖南省,Hunan,838,0.0,186,1
86315,Asia,中国,China,辽宁省,Liaoning,107,0.0,12,0
86341,Asia,中国,China,重庆市,Chongqing,450,0.0,50,2
86380,Asia,中国,China,浙江省,Zhejiang,1075,0.0,201,0
86391,Asia,中国,China,甘肃省,Gansu,79,0.0,15,1
86402,Asia,中国,China,上海市,Shanghai,293,0.0,44,1
86524,Asia,中国,China,河南省,Henan,1033,0.0,153,6
86587,Asia,中国,China,湖北省,Hubei,27100,23638.0,1480,780
86621,Asia,中国,China,江西省,Jiangxi,740,0.0,74,0
86783,Asia,中国,China,江苏省,Jiangsu,468,0.0,71,0
86919,Asia,中国,China,贵州省,Guizhou,99,0.0,7,1
86937,Asia,中国,Hongkong,香港,Hongkong,29,0.0,0,1
86998,Asia,中国,China,安徽省,Anhui,779,0.0,72,1
87131,Asia,中国,China,台湾,Taiwan,18,0.0,1,0
87132,Asia,中国,China,福建省,Fujian,250,0.0,35,0
87150,Asia,中国,China,山西省,Shanxi,115,0.0,22,0
87161,Asia,中国,China,吉林省,Jilin,78,0.0,12,1
87219,Asia,中国,China,云南省,Yunnan,141,0.0,18,0
87311,Asia,中国,China,黑龙江省,Heilongjiang,307,0.0,14,6
88216,Asia,中国,China,天津市,Tianjin,90,0.0,4,1
88246,Asia,中国,China,北京市,Beijing,326,0.0,37,2
88397,Asia,中国,China,陕西省,Shaanxi,208,0.0,25,0
88440,Asia,中国,China,内蒙古自治区,Neimenggu,54,0.0,5,0
88508,Asia,中国,China,宁夏回族自治区,Ningxia,45,0.0,13,0
88610,Asia,中国,China,广西壮族自治区,Guangxi,195,0.0,18,1
88695,Asia,中国,China,新疆维吾尔自治区,Xinjiang,45,0.0,0,0
