,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
59800,Europe,意大利,Italy,意大利,Italy,117,0.0,1,2,,,,,,
59801,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,691,0.0,0,3,,,,,,
59802,Asia,新加坡,Singapore,新加坡,Singapore,89,0.0,51,0,,,,,,
59803,Asia,伊朗,Iran,伊朗,Iran,43,0.0,0,8,,,,,,
59804,Asia,泰国,Thailand,泰国,Thailand,35,0.0,21,0,,,,,,
59833,Asia,韩国,Korea,韩国,Korea,602,0.0,16,6,,,,,,
59837,Asia,伊拉克,Iraq,伊拉克,Iraq,1,0.0,0,0,,,,,,
60614,Asia,日本,Japan,日本,Japan,135,0.0,22,1,,,,,,
61093,North America,美国,United States of America,美国,United States of America,35,0.0,3,0,,,,,,
61095,Oceania,澳大利亚,Australia,澳大利亚,Australia,21,0.0,11,0,,,,,,
61096,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,13,0.0,4,0,,,,,,
61097,Asia,以色列,Israel,以色列,Israel,1,0.0,0,0,,,,,,
61098,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,1,0.0,0,0,,,,,,
61445,Europe,德国,Germany,德国,Germany,16,0.0,7,0,,,,,,
61447,Asia,越南,Vietnam,越南,Vietnam,16,0.0,14,0,,,,,,
