,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
58704,Europe,意大利,Italy,意大利,Italy,230,0.0,2,6,,,,,,
58809,Oceania,澳大利亚,Australia,澳大利亚,Australia,22,0.0,10,0,,,,,,
58810,Asia,日本,Japan,日本,Japan,159,0.0,22,1,,,,,,
58811,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,1,0.0,0,0,,,,,,
58903,Asia,马来西亚,Malaysia,马来西亚,Malaysia,22,0.0,18,0,,,,,,
58923,Asia,伊朗,Iran,伊朗,Iran,61,0.0,0,12,,,,,,
58924,Asia,韩国,Korea,韩国,Korea,833,0.0,18,8,,,,,,
58926,North America,加拿大,Canada,加拿大,Canada,10,0.0,3,0,,,,,,
58927,Europe,英国,United Kingdom,英国,United Kingdom,13,0.0,8,0,,,,,,
58928,Asia,以色列,Israel,以色列,Israel,2,0.0,0,0,,,,,,
58929,Asia,科威特,Kuwait,科威特,Kuwait,1,0.0,0,0,,,,,,
58930,Asia,巴林,Bahrain,巴林,Bahrain,1,0.0,0,0,,,,,,
59408,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,691,0.0,0,3,,,,,,
59411,Asia,新加坡,Singapore,新加坡,Singapore,89,0.0,51,0,,,,,,
59413,North America,美国,United States of America,美国,United States of America,35,0.0,3,0,,,,,,
59414,Asia,泰国,Thailand,泰国,Thailand,35,0.0,21,0,,,,,,
59416,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,13,0.0,4,0,,,,,,
59417,Europe,德国,Germany,德国,Germany,16,0.0,14,0,,,,,,
59419,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,1,0.0,0,0,,,,,,
59420,Asia,伊拉克,Iraq,伊拉克,Iraq,1,0.0,0,0,,,,,,
